#DataThief /home/hugo/Documents/repositories/chimicae/src/main/resources/data/propanemethanol/propanemethanolvdw.png Tuesday 14-Oct-2014 4:54:44 PM
#info:{"label":"Presión experimental","temperature":"313","phase":"LIQUID"}
0.0245, 003.5
0.0402, 005.13
0.0524, 006.26
0.075, 007.17
0.0836, 008.45
0.1461, 010.57
0.1966, 011.51
0.2642, 012.5
0.389, 013.14
0.415, 013.25
0.4497, 013.3
0.7547, 013.6
0.9957, 013.79
