#DataThief /home/hugo/Pictures/2propanolWater.png Friday 3-Oct-2014 3:52:00 PM
#info:{"label":"Presión experimental","temperature":"353","phase":"LIQUID"}
9.7689e-3, 0.479
9.3777e-3, 0.5179
0.0172, 0.6114
0.0355, 0.7244
0.0642, 0.8422
0.0728, 0.8604
0.0815, 0.875
0.1007, 0.8895
0.1235, 0.9028
0.1761, 0.9221
0.1989, 0.9294
0.2393, 0.9378
0.3008, 0.9534
0.3851, 0.9678
0.4713, 0.9809
0.5609, 0.9952
0.7035, 1.0011
0.8128, 0.9862
0.8745, 0.9763
0.954, 0.9445
1.0, 0.9226
